Colour convertions from Jordi et al. (2010) A&A 523 A48

 Teff   g   M/H  G-Gbp    G-Grp   Gbp-Grp G-V     V-Ic    V-Rc    B-V    Gbp-V    Gbp-Ic  Grp-V   Grp-Ic   g-r     r-i     G-g     G-r     G-i     G-z     BC G    BC Gbp  BC Grp
 4750  4.5 -2.0  -0.494   0.661   1.155  -0.282   1.031   0.531   0.875   0.212   1.243  -0.943   0.088    0.728   0.269  -0.711   0.017   0.286   0.384  -0.029  -0.522   0.632
 4750  5.0 -2.0  -0.498   0.665   1.163  -0.288   1.041   0.538   0.876   0.210   1.251  -0.953   0.088    0.738   0.272  -0.720   0.018   0.290   0.389  -0.025  -0.523   0.640
 5000  0.0 -2.0  -0.503   0.668   1.171  -0.282   1.042   0.530   0.881   0.221   1.263  -0.950   0.092    0.736   0.278  -0.722   0.014   0.292   0.397  -0.002  -0.505   0.666
 5000  0.5 -2.0  -0.489   0.658   1.147  -0.276   1.025   0.518   0.844   0.213   1.238  -0.934   0.091    0.705   0.272  -0.694   0.011   0.283   0.385  -0.008  -0.496   0.650
 5000  1.0 -2.0  -0.479   0.651   1.130  -0.272   1.013   0.510   0.817   0.207   1.220  -0.923   0.090    0.683   0.267  -0.675   0.008   0.275   0.377  -0.013  -0.492   0.637
 5000  1.5 -2.0  -0.472   0.646   1.118  -0.270   1.006   0.505   0.799   0.202   1.208  -0.916   0.090    0.667   0.265  -0.662   0.005   0.270   0.371  -0.019  -0.490   0.627
 5000  2.0 -2.0  -0.467   0.643   1.110  -0.268   1.001   0.501   0.790   0.199   1.200  -0.911   0.090    0.659   0.263  -0.655   0.004   0.267   0.367  -0.023  -0.490   0.619
 5000  2.5 -2.0  -0.464   0.640   1.104  -0.266   0.997   0.498   0.787   0.198   1.195  -0.906   0.091    0.653   0.262  -0.650   0.003   0.265   0.365  -0.026  -0.491   0.614
 5000  3.0 -2.0  -0.463   0.639   1.102  -0.264   0.993   0.495   0.789   0.199   1.192  -0.903   0.090    0.651   0.261  -0.648   0.003   0.264   0.363  -0.028  -0.491   0.611
 5000  3.5 -2.0  -0.455   0.631   1.086  -0.256   0.977   0.486   0.784   0.199   1.176  -0.887   0.090    0.639   0.252  -0.635   0.004   0.256   0.354  -0.028  -0.483   0.603
 5000  4.0 -2.0  -0.433   0.611   1.044  -0.236   0.933   0.462   0.765   0.197   1.130  -0.847   0.086    0.607   0.229  -0.601   0.006   0.235   0.330  -0.028  -0.461   0.583
 5000  4.5 -2.0  -0.435   0.612   1.047  -0.237   0.935   0.464   0.771   0.198   1.133  -0.849   0.086    0.612   0.230  -0.605   0.007   0.237   0.332  -0.024  -0.460   0.588
 5000  5.0 -2.0  -0.438   0.615   1.053  -0.239   0.940   0.467   0.776   0.199   1.139  -0.854   0.086    0.619   0.231  -0.611   0.008   0.239   0.334  -0.020  -0.458   0.595
 5250  0.0 -2.0  -0.442   0.616   1.058  -0.244   0.945   0.474   0.754   0.198   1.143  -0.860   0.085    0.615   0.235  -0.606   0.009   0.244   0.327   0.048  -0.394   0.664
 5250  0.5 -2.0  -0.434   0.610   1.044  -0.243   0.938   0.469   0.728   0.191   1.129  -0.853   0.085    0.596   0.234  -0.591   0.005   0.239   0.319   0.039  -0.396   0.649
 5250  1.0 -2.0  -0.429   0.606   1.035  -0.243   0.935   0.466   0.711   0.186   1.121  -0.849   0.086    0.584   0.232  -0.581   0.003   0.235   0.315   0.030  -0.399   0.636
 5250  1.5 -2.0  -0.425   0.604   1.029  -0.243   0.933   0.464   0.701   0.182   1.115  -0.847   0.086    0.577   0.232  -0.576   0.001   0.233   0.312   0.021  -0.404   0.625
 5250  3.0 -2.0  -0.423   0.604   1.027  -0.243   0.934   0.463   0.701   0.180   1.114  -0.847   0.087    0.575   0.234  -0.576  -0.001   0.233   0.313   0.003  -0.420   0.607
 5250  3.5 -2.0  -0.414   0.595   1.009  -0.234   0.916   0.451   0.695   0.180   1.096  -0.829   0.087    0.561   0.224  -0.562  -0.001   0.223   0.306  -0.008  -0.421   0.588
 5250  4.0 -2.0  -0.385   0.568   0.953  -0.207   0.859   0.414   0.666   0.178   1.037  -0.775   0.084    0.515   0.195  -0.518  -0.003   0.192   0.283  -0.036  -0.421   0.533
